IPS0,right_VIIb,right_mVIIIb,17.1294,9.50432e-46
IPS0,right_lOMV,right_lVIIIb,9.8083,5.54781e-20
IPS0,right_lOMV,right_mOMV,9.6632,2.25065e-19
IPS0,right_lOMV,right_mVIIIb,15.5079,1.61267e-39
IPS0,right_lVIIIb,right_mOMV,-0.6780,4.98284e-01
IPS0,right_lVIIIb,right_mVIIIb,5.7491,2.12465e-08
IPS0,right_mOMV,right_mVIIIb,6.9386,2.13737e-11
IPS1,left_VIIb,left_lOMV,8.7806,1.22300e-16
IPS1,left_VIIb,left_lVIIIb,0.4401,6.60181e-01
IPS1,left_VIIb,left_mOMV,-1.1351,2.57176e-01
IPS1,left_VIIb,left_mVIIIb,-0.9910,3.22415e-01
IPS1,left_VIIb,right_VIIb,-7.0466,1.12254e-11
IPS1,left_VIIb,right_lOMV,-6.1756,2.01672e-09
IPS1,left_VIIb,right_lVIIIb,4.1981,3.46870e-05
IPS1,left_VIIb,right_mOMV,4.0088,7.60030e-05
IPS1,left_VIIb,right_mVIIIb,9.8069,6.30356e-20
IPS1,left_lOMV,left_lVIIIb,-8.7320,1.51063e-16
IPS1,left_lOMV,left_mOMV,-10.7652,2.95882e-23
IPS1,left_lOMV,left_mVIIIb,-9.0182,3.19643e-17
IPS1,left_lOMV,right_VIIb,-15.6821,4.55070e-40
IPS1,left_lOMV,right_lOMV,-14.4582,1.80758e-35
IPS1,left_lOMV,right_lVIIIb,-4.2632,2.67669e-05
IPS1,left_lOMV,right_mOMV,-5.0947,5.93808e-07
IPS1,left_lOMV,right_mVIIIb,1.3208,1.87475e-01
IPS1,left_lVIIIb,left_mOMV,-1.6528,9.93157e-02
IPS1,left_lVIIIb,left_mVIIIb,-1.4270,1.54576e-01
IPS1,left_lVIIIb,right_VIIb,-7.6768,2.11507e-13
IPS1,left_lVIIIb,right_lOMV,-6.7583,7.04634e-11
IPS1,left_lVIIIb,right_lVIIIb,3.9207,1.07428e-04
IPS1,left_lVIIIb,right_mOMV,3.7163,2.37746e-04
IPS1,left_lVIIIb,right_mVIIIb,9.8069,5.26405e-20
IPS1,left_mOMV,left_mVIIIb,-0.0015,9.98774e-01
IPS1,left_mOMV,right_VIIb,-6.3490,7.79330e-10
IPS1,left_mOMV,right_lOMV,-5.4487,1.05682e-07
IPS1,left_mOMV,right_lVIIIb,5.6201,4.07514e-08
IPS1,left_mOMV,right_mOMV,5.5262,6.66847e-08
IPS1,left_mOMV,right_mVIIIb,11.8393,4.40285e-27
IPS1,left_mVIIIb,right_VIIb,-5.6570,3.34274e-08
IPS1,left_mVIIIb,right_lOMV,-4.8792,1.66211e-06
IPS1,left_mVIIIb,right_lVIIIb,4.8657,1.80092e-06
IPS1,left_mVIIIb,right_mOMV,4.7064,3.85999e-06
IPS1,left_mVIIIb,right_mVIIIb,9.9503,3.41148e-20
IPS1,right_VIIb,right_lOMV,0.6618,5.08583e-01
IPS1,right_VIIb,right_lVIIIb,11.0245,4.01760e-24
IPS1,right_VIIb,right_mOMV,11.1508,2.34433e-24
IPS1,right_VIIb,right_mVIIIb,16.5556,2.06019e-43
IPS1,right_lOMV,right_lVIIIb,10.0377,1.02549e-20
IPS1,right_lOMV,right_mOMV,10.1049,8.96498e-21
IPS1,right_lOMV,right_mVIIIb,15.3198,1.08258e-38
IPS1,right_lVIIIb,right_mOMV,-0.4417,6.59001e-01
IPS1,right_lVIIIb,right_mVIIIb,5.3676,1.55299e-07
IPS1,right_mOMV,right_mVIIIb,6.2693,1.14721e-09
IPS2,left_VIIb,left_lOMV,10.3435,1.62733e-21
IPS2,left_VIIb,left_lVIIIb,-0.0033,9.97334e-01
IPS2,left_VIIb,left_mOMV,-0.7856,4.32693e-01
IPS2,left_VIIb,left_mVIIIb,-1.0869,2.77881e-01
IPS2,left_VIIb,right_VIIb,-5.6726,3.14338e-08
IPS2,left_VIIb,right_lOMV,-4.5306,8.33897e-06
IPS2,left_VIIb,right_lVIIIb,5.7058,2.58628e-08
IPS2,left_VIIb,right_mOMV,5.5741,5.36041e-08
IPS2,left_VIIb,right_mVIIIb,10.8674,2.03955e-23
IPS2,left_lOMV,left_lVIIIb,-10.7816,4.39643e-23
IPS2,left_lOMV,left_mOMV,-12.2595,2.11628e-28
IPS2,left_lOMV,left_mVIIIb,-10.7644,1.10077e-22
IPS2,left_lOMV,right_VIIb,-15.5900,4.45137e-39
IPS2,left_lOMV,right_lOMV,-14.0608,1.32471e-33
IPS2,left_lOMV,right_lVIIIb,-4.0059,7.81380e-05
IPS2,left_lOMV,right_mOMV,-5.0985,5.87742e-07
IPS2,left_lOMV,right_mVIIIb,1.0111,3.12732e-01
IPS2,left_lVIIIb,left_mOMV,-0.8086,4.19352e-01
IPS2,left_lVIIIb,left_mVIIIb,-1.1121,2.66919e-01
IPS2,left_lVIIIb,right_VIIb,-5.8080,1.55155e-08
IPS2,left_lVIIIb,right_lOMV,-4.6343,5.28537e-06
IPS2,left_lVIIIb,right_lVIIIb,5.8903,9.50311e-09
IPS2,left_lVIIIb,right_mOMV,5.7822,1.74745e-08
IPS2,left_lVIIIb,right_mVIIIb,11.3016,5.08689e-25
IPS2,left_mOMV,left_mVIIIb,-0.4153,6.78213e-01
IPS2,left_mOMV,right_VIIb,-5.2637,2.67729e-07
IPS2,left_mOMV,right_lOMV,-4.0663,6.11627e-05
IPS2,left_mOMV,right_lVIIIb,6.9156,2.43933e-11
IPS2,left_mOMV,right_mOMV,6.9064,2.59836e-11
IPS2,left_mOMV,right_mVIIIb,12.7405,2.50773e-30
IPS2,left_mVIIIb,right_VIIb,-4.3875,1.54615e-05
IPS2,left_mVIIIb,right_lOMV,-3.3254,9.83063e-04
IPS2,left_mVIIIb,right_lVIIIb,6.4616,3.86433e-10
IPS2,left_mVIIIb,right_mOMV,6.3605,7.57258e-10
IPS2,left_mVIIIb,right_mVIIIb,11.2586,1.61206e-24
IPS2,right_VIIb,right_lOMV,0.9688,3.33359e-01
IPS2,right_VIIb,right_lVIIIb,10.9889,5.68514e-24
IPS2,right_VIIb,right_mOMV,11.1374,3.36742e-24
IPS2,right_VIIb,right_mVIIIb,15.9722,5.85528e-41
IPS2,right_lOMV,right_lVIIIb,9.7199,1.17096e-19
IPS2,right_lOMV,right_mOMV,9.7839,1.14996e-19
IPS2,right_lOMV,right_mVIIIb,14.4728,1.90757e-35
IPS2,right_lVIIIb,right_mOMV,-0.5604,5.75571e-01
IPS2,right_lVIIIb,right_mVIIIb,4.7260,3.47890e-06
IPS2,right_mOMV,right_mVIIIb,5.8380,1.27420e-08
IPS3,left_VIIb,left_lOMV,6.9822,2.08598e-11
IPS3,left_VIIb,left_lVIIIb,0.0825,9.34307e-01
IPS3,left_VIIb,left_mOMV,-1.0169,3.09966e-01
IPS3,left_VIIb,left_mVIIIb,-1.2367,2.17096e-01
IPS3,left_VIIb,right_VIIb,-6.2632,1.17917e-09
IPS3,left_VIIb,right_lOMV,-5.5021,7.61755e-08
IPS3,left_VIIb,right_lVIIIb,3.8624,1.35601e-04
IPS3,left_VIIb,right_mOMV,3.4168,7.17268e-04
IPS3,left_VIIb,right_mVIIIb,8.7847,1.36296e-16
IPS3,left_lOMV,left_lVIIIb,-7.6281,3.03781e-13
IPS3,left_lOMV,left_mOMV,-8.9316,4.07106e-17
IPS3,left_lOMV,left_mVIIIb,-7.9466,5.45577e-14
IPS3,left_lOMV,right_VIIb,-14.0716,3.47376e-34
IPS3,left_lOMV,right_lOMV,-12.7634,2.44835e-29
IPS3,left_lOMV,right_lVIIIb,-2.9412,3.52029e-03
IPS3,left_lOMV,right_mOMV,-3.8740,1.30089e-04
IPS3,left_lOMV,right_mVIIIb,2.4886,1.33198e-02
IPS3,left_lVIIIb,left_mOMV,-1.1911,2.34456e-01
IPS3,left_lVIIIb,left_mVIIIb,-1.3943,1.64219e-01
IPS3,left_lVIIIb,right_VIIb,-6.7679,6.32962e-11
IPS3,left_lVIIIb,right_lOMV,-5.9229,8.44575e-09
IPS3,left_lVIIIb,right_lVIIIb,4.0959,5.29580e-05
IPS3,left_lVIIIb,right_mOMV,3.6355,3.22056e-04
IPS3,left_lVIIIb,right_mVIIIb,9.5859,2.93086e-19
IPS3,left_mOMV,left_mVIIIb,-0.3524,7.24751e-01
IPS3,left_mOMV,right_VIIb,-5.6801,3.03987e-08
IPS3,left_mOMV,right_lOMV,-4.8829,1.67861e-06
IPS3,left_mOMV,right_lVIIIb,5.2620,2.57003e-07
IPS3,left_mOMV,right_mOMV,4.8579,1.84256e-06
IPS3,left_mOMV,right_mVIIIb,10.8509,1.68975e-23
IPS3,left_mVIIIb,right_VIIb,-4.7620,2.87710e-06
IPS3,left_mVIIIb,right_lOMV,-4.0938,5.34316e-05
IPS3,left_mVIIIb,right_lVIIIb,4.9561,1.18010e-06
IPS3,left_mVIIIb,right_mOMV,4.5677,7.21676e-06
IPS3,left_mVIIIb,right_mVIIIb,9.6226,4.35355e-19
IPS3,right_VIIb,right_lOMV,0.5217,6.02217e-01
IPS3,right_VIIb,right_lVIIIb,10.3952,5.51712e-22
IPS3,right_VIIb,right_mOMV,10.2046,3.11348e-21
IPS3,right_VIIb,right_mVIIIb,15.6901,2.41660e-40
IPS3,right_lOMV,right_lVIIIb,9.4084,1.17774e-18
IPS3,right_lOMV,right_mOMV,9.1766,7.96154e-18
IPS3,right_lOMV,right_mVIIIb,14.3365,4.25709e-35
IPS3,right_lVIIIb,right_mOMV,-0.6510,5.15514e-01
IPS3,right_lVIIIb,right_mVIIIb,4.9893,1.00740e-06
IPS3,right_mOMV,right_mVIIIb,6.0156,4.84681e-09
IPS4,left_VIIb,left_lOMV,5.6239,4.30492e-08
IPS4,left_VIIb,left_lVIIIb,-0.4656,6.41823e-01
IPS4,left_VIIb,left_mOMV,-1.3394,1.81364e-01
IPS4,left_VIIb,left_mVIIIb,-1.6564,9.86099e-02
IPS4,left_VIIb,right_VIIb,-7.8166,7.95103e-14
IPS4,left_VIIb,right_lOMV,-7.2699,2.71509e-12
IPS4,left_VIIb,right_lVIIIb,2.3551,1.91021e-02
IPS4,left_VIIb,right_mOMV,1.4729,1.41749e-01
IPS4,left_VIIb,right_mVIIIb,8.2059,6.92976e-15
IPS4,left_lOMV,left_lVIIIb,-6.4689,3.85004e-10
IPS4,left_lOMV,left_mOMV,-7.2533,3.46706e-12
IPS4,left_lOMV,left_mVIIIb,-6.8855,4.00196e-11
IPS4,left_lOMV,right_VIIb,-13.6859,1.14457e-32
IPS4,left_lOMV,right_lOMV,-13.3195,1.41447e-31
IPS4,left_lOMV,right_lVIIIb,-2.9790,3.12743e-03
IPS4,left_lOMV,right_mOMV,-4.2609,2.69979e-05
IPS4,left_lOMV,right_mVIIIb,3.1662,1.68835e-03
IPS4,left_lVIIIb,left_mOMV,-0.9225,3.56962e-01
IPS4,left_lVIIIb,left_mVIIIb,-1.2867,1.99147e-01
IPS4,left_lVIIIb,right_VIIb,-7.6476,2.61562e-13
IPS4,left_lVIIIb,right_lOMV,-7.0849,9.11749e-12
IPS4,left_lVIIIb,right_lVIIIb,2.9211,3.72922e-03
IPS4,left_lVIIIb,right_mOMV,2.0265,4.35177e-02
IPS4,left_lVIIIb,right_mVIIIb,9.1860,5.99204e-18
IPS4,left_mOMV,left_mVIIIb,-0.4455,6.56278e-01
